Model,R2_inner_mean,R2_inner_std,MAE_inner_mean,Mode,Fold
RF+LGBM+SVM,0.6843441174250979,0.03223654960813005,0.551995162175828,rdkit2d3d_fp,8
RF+SVM,0.6783676756023765,0.03444894367013718,0.5588995907789988,rdkit2d3d_fp,8
LGBM+XGB+kNN,0.676604075472091,0.0636038958331914,0.54809965157257,rdkit2d3d_fp,8
RF+SVM+kNN,0.6764663676600335,0.03843019859644425,0.5532733645509553,rdkit2d3d_fp,8
RF+XGB+SVM,0.6759289744588066,0.03273644148330693,0.5605735511408914,rdkit2d3d_fp,8
RF+LGBM+kNN,0.6750400559422103,0.06362143288581033,0.5466821723735583,rdkit2d3d_fp,8
RF+LGBM,0.6740915769201374,0.063080861822992,0.552135310594006,rdkit2d3d_fp,8
RF+LGBM+XGB,0.6726050252616957,0.06378928510087353,0.5509507815504051,rdkit2d3d_fp,8
LGBM+kNN,0.671865922166318,0.06528868227621913,0.5568384734968717,rdkit2d3d_fp,8
LGBM+XGB,0.6692573520807724,0.05618935186757319,0.5602925003385745,rdkit2d3d_fp,8
XGB+SVM+kNN,0.6684339566335386,0.03254596658242312,0.5654143387017317,rdkit2d3d_fp,8
RF+kNN,0.665252011945723,0.06933185595920638,0.5549893305940298,rdkit2d3d_fp,8
RF+XGB+kNN,0.6645463740468115,0.06785727282622946,0.5543580305500113,rdkit2d3d_fp,8
XGB+SVM,0.6637964573405455,0.026199106216915923,0.5789116130985293,rdkit2d3d_fp,8
RF,0.6625124656557653,0.06978873742856975,0.5657218529189505,rdkit2d3d_fp,8
RF+XGB,0.6610073506040985,0.07092900639896621,0.5596785646558615,rdkit2d3d_fp,8
LGBM,0.6608472927295208,0.06416908536241486,0.5698388439698563,rdkit2d3d_fp,8
XGB+kNN,0.649723039986284,0.06215596410458186,0.5742469201264192,rdkit2d3d_fp,8
SVM,0.6442878513937496,0.04003025766951005,0.5884645810199631,rdkit2d3d_fp,8
SVM+kNN,0.6386771547662949,0.03655039311863439,0.5898844747379167,rdkit2d3d_fp,8
XGB,0.6256631198611007,0.06596369022125875,0.584325628411019,rdkit2d3d_fp,8
kNN,0.5475656520837282,0.08402728782530446,0.6590247445361983,rdkit2d3d_fp,8
ET+LGBM,0.7625219701517485,0.04952876566004671,0.4650719862468483,rdkit2d3d_fp,9
ET+LGBM+XGB,0.7616344707652093,0.048779216274493255,0.46197548475842976,rdkit2d3d_fp,9
RF+ET+LGBM,0.761107508923458,0.04844491767787572,0.4667421907574199,rdkit2d3d_fp,9
ET+LGBM+kNN,0.7590610225518598,0.0454225786185173,0.47336947144452945,rdkit2d3d_fp,9
ET+XGB,0.758685265674977,0.044593864264856016,0.46558284716722315,rdkit2d3d_fp,9
ET+XGB+kNN,0.7580732991670076,0.037946112100586536,0.47490959590275905,rdkit2d3d_fp,9
ET+LGBM+SVM,0.7577670943189433,0.05350925571369618,0.472151927672226,rdkit2d3d_fp,9
ET,0.7567343923251318,0.05541063390982178,0.4653167100930668,rdkit2d3d_fp,9
ET+kNN,0.7557616740429038,0.04490334556631489,0.4820987130785347,rdkit2d3d_fp,9
RF+ET,0.7549769626269415,0.04637134386730838,0.4745157840370012,rdkit2d3d_fp,9
RF+ET+XGB,0.7526781679184859,0.042879416446565836,0.47406571872591374,rdkit2d3d_fp,9
RF+ET+kNN,0.7521899461490709,0.040829131557643866,0.48137655715136984,rdkit2d3d_fp,9
ET+XGB+SVM,0.751352448490767,0.05364352078379745,0.47800022107012563,rdkit2d3d_fp,9
RF+ET+SVM,0.7513471058248268,0.055576361612639645,0.4822748538188427,rdkit2d3d_fp,9
RF+LGBM+SVM,0.7472969719757461,0.05314206644951488,0.4898477414564223,rdkit2d3d_fp,9
ET+SVM,0.7464604769982479,0.06442104046583196,0.4862664544114068,rdkit2d3d_fp,9
ET+SVM+kNN,0.7456536451064433,0.06197442130739666,0.49047677975637605,rdkit2d3d_fp,9
LGBM+XGB+SVM,0.7440648928932824,0.04870695132209602,0.49014797267980725,rdkit2d3d_fp,9
LGBM+XGB+kNN,0.7426612702529611,0.03936836539265665,0.49041206699795836,rdkit2d3d_fp,9
RF+LGBM+kNN,0.742140170845552,0.044576817120792894,0.4904441372185572,rdkit2d3d_fp,9
LGBM+SVM,0.7394505900422947,0.0532280325403466,0.4986537582993068,rdkit2d3d_fp,9
RF+LGBM,0.7393175338569835,0.047324368402909676,0.4928311460833107,rdkit2d3d_fp,9
LGBM+SVM+kNN,0.7390246056453422,0.05533311627001219,0.50076182016621,rdkit2d3d_fp,9
RF+SVM,0.7352497559756069,0.05840352662686532,0.5037047842857688,rdkit2d3d_fp,9
RF+XGB+SVM,0.7348368513830168,0.05235836876381046,0.5012957230234923,rdkit2d3d_fp,9
LGBM+kNN,0.7348078752317222,0.04685827744445737,0.5035983029533839,rdkit2d3d_fp,9
RF+LGBM+XGB,0.7340987434972253,0.0437680945644986,0.49393112744387685,rdkit2d3d_fp,9
LGBM+XGB,0.7331856946548234,0.044938445766393026,0.4957659921504282,rdkit2d3d_fp,9
RF+SVM+kNN,0.73310244752642,0.05840674410402608,0.5052186241535922,rdkit2d3d_fp,9
RF+XGB+kNN,0.7321480123463314,0.03224593729063139,0.5001140057986879,rdkit2d3d_fp,9
XGB+SVM+kNN,0.7314733487435652,0.05252077012941602,0.5086857090937317,rdkit2d3d_fp,9
XGB+kNN,0.731165537852562,0.02524721151012818,0.5087840936877971,rdkit2d3d_fp,9
XGB+SVM,0.7270681809639774,0.05484617952649293,0.5118094707658113,rdkit2d3d_fp,9
RF+kNN,0.726951392538912,0.04214794708843437,0.5086870947674825,rdkit2d3d_fp,9
LGBM,0.7268719077615791,0.04910321889468688,0.5133064344462082,rdkit2d3d_fp,9
RF+XGB,0.72160738726368,0.03991644846419828,0.5045057569763276,rdkit2d3d_fp,9
RF,0.7195774087798389,0.0462074836007661,0.5109956580792396,rdkit2d3d_fp,9
XGB,0.7146287933603959,0.04042806619739357,0.5027019864445694,rdkit2d3d_fp,9
SVM,0.6842442044335867,0.057656738606661075,0.5642589117906099,rdkit2d3d_fp,9
SVM+kNN,0.677776427300681,0.08932451121213009,0.5658340316481023,rdkit2d3d_fp,9
kNN,0.6350917879098056,0.06064201628624997,0.6098696165434709,rdkit2d3d_fp,9
ET+LGBM+kNN,0.7412345329578356,0.06770552870281119,0.4773739596499115,rdkit2d3d_fp,10
ET+LGBM,0.7407862927512312,0.06767572910600289,0.4769223380786854,rdkit2d3d_fp,10
ET+LGBM+SVM,0.7387841780317126,0.05936001421846637,0.48020598631607764,rdkit2d3d_fp,10
RF+ET+LGBM,0.7377706812606402,0.06926085258580364,0.48089824346618065,rdkit2d3d_fp,10
ET+LGBM+XGB,0.7349875240256525,0.06859202970057558,0.4854466393383528,rdkit2d3d_fp,10
ET+kNN,0.7306616188137861,0.06743061088262778,0.47891269812500104,rdkit2d3d_fp,10
ET+SVM+kNN,0.7306413003801855,0.05570427001131664,0.48045836094779004,rdkit2d3d_fp,10
RF+ET+kNN,0.729610475857675,0.07035801930554082,0.48797989816765197,rdkit2d3d_fp,10
ET+SVM,0.7293469375496148,0.05541361273245243,0.48196431408637286,rdkit2d3d_fp,10
RF+ET,0.7285757115296859,0.06986201447416239,0.48922834562136197,rdkit2d3d_fp,10
RF+ET+SVM,0.7266206510326141,0.06283071948572436,0.49372825272370713,rdkit2d3d_fp,10
ET,0.7253299803239959,0.06537897312640216,0.4785038553226988,rdkit2d3d_fp,10
RF+ET+XGB,0.7253154562855697,0.07039398505829295,0.49412504837144644,rdkit2d3d_fp,10
ET+XGB+kNN,0.7242613053121765,0.07607252789840573,0.4912812000250966,rdkit2d3d_fp,10
LGBM+SVM+kNN,0.7228660629796325,0.06107646673078762,0.5007104054398998,rdkit2d3d_fp,10
ET+XGB,0.7221255933894462,0.07632168364648453,0.4926862430575067,rdkit2d3d_fp,10
RF+LGBM+SVM,0.721459450695088,0.06321627253772047,0.5027149645156485,rdkit2d3d_fp,10
ET+XGB+SVM,0.72127077516621,0.06785110310178018,0.4961225057917938,rdkit2d3d_fp,10
LGBM+SVM,0.7211528860872976,0.06050108570347222,0.504386936435081,rdkit2d3d_fp,10
RF+LGBM+kNN,0.7194583126420749,0.07161641815205855,0.5057130378084314,rdkit2d3d_fp,10
LGBM+XGB+SVM,0.7163957061308965,0.06475554488804143,0.5092037673678265,rdkit2d3d_fp,10
RF+LGBM,0.7142630245551367,0.06951709711787989,0.5102353173421974,rdkit2d3d_fp,10
LGBM+kNN,0.7139805247468295,0.07248001379195088,0.5138003940875153,rdkit2d3d_fp,10
LGBM+XGB+kNN,0.7127560209754625,0.07333485439707761,0.5148181251013797,rdkit2d3d_fp,10
RF+LGBM+XGB,0.7106476594881886,0.06891055746359162,0.5139999270316431,rdkit2d3d_fp,10
RF+SVM+kNN,0.7104548653677136,0.06469234722527184,0.5141937179010156,rdkit2d3d_fp,10
RF+SVM,0.7090474086238798,0.06459160080568578,0.51672178112795,rdkit2d3d_fp,10
LGBM,0.7047098327705905,0.07176664367031328,0.5248991001529099,rdkit2d3d_fp,10
RF+XGB+SVM,0.7045698276100589,0.06367838594921005,0.5215436488938886,rdkit2d3d_fp,10
LGBM+XGB,0.702952971472202,0.07209098302271877,0.525225372477254,rdkit2d3d_fp,10
RF+kNN,0.7015537831868924,0.07195021800496272,0.5230320891399749,rdkit2d3d_fp,10
RF+XGB+kNN,0.6997691612142535,0.07087579977956072,0.523534450226197,rdkit2d3d_fp,10
XGB+SVM+kNN,0.695433124346163,0.0716926381998302,0.5284153818181814,rdkit2d3d_fp,10
RF+XGB,0.6922604955653419,0.06852382143542657,0.5313210812380067,rdkit2d3d_fp,10
RF,0.6901579515195345,0.06977592706755047,0.537199004195574,rdkit2d3d_fp,10
XGB+SVM,0.689129062130925,0.07258579319665939,0.5376994230184677,rdkit2d3d_fp,10
SVM,0.682405003605796,0.06385648954764493,0.5473479897457612,rdkit2d3d_fp,10
XGB+kNN,0.6805449132607277,0.08565755141566683,0.5399932405166001,rdkit2d3d_fp,10
SVM+kNN,0.6759016790472371,0.06371197650448523,0.548400902226577,rdkit2d3d_fp,10
XGB,0.6564186176981123,0.09298420649279246,0.5589160996136366,rdkit2d3d_fp,10
kNN,0.5767837004385423,0.09170350274192486,0.6184992818297051,rdkit2d3d_fp,10
ET+LGBM+SVM,0.7140151481893899,0.05410170847009197,0.500190440097045,rdkit2d3d_fp,11
ET+XGB+SVM,0.7119984390949726,0.051501959054262095,0.5027156448073017,rdkit2d3d_fp,11
ET+SVM+kNN,0.7095467466062723,0.061140349305160865,0.5013798617960222,rdkit2d3d_fp,11
RF+ET+SVM,0.7090444978968857,0.04971628619172342,0.5032283187625731,rdkit2d3d_fp,11
ET+LGBM+kNN,0.7069036535569528,0.05164922774948526,0.5126543908487905,rdkit2d3d_fp,11
ET+SVM,0.7052084151715696,0.0539187510114305,0.5067801469353996,rdkit2d3d_fp,11
RF+SVM+kNN,0.705112106924729,0.06153665690528352,0.5090836772758831,rdkit2d3d_fp,11
XGB+SVM+kNN,0.7046723889061516,0.06613227744867818,0.5137024905286716,rdkit2d3d_fp,11
ET+XGB+kNN,0.7038130816369879,0.0474876907304996,0.5145207306834217,rdkit2d3d_fp,11
LGBM+SVM+kNN,0.7026830394573965,0.07298870599255144,0.5132756701424848,rdkit2d3d_fp,11
RF+XGB+SVM,0.7023319816851756,0.051218507956952486,0.5103086733599839,rdkit2d3d_fp,11
ET+LGBM+XGB,0.7008223859598852,0.04130409930549941,0.5140848653857135,rdkit2d3d_fp,11
ET+LGBM,0.7007888839453222,0.041886459954714024,0.5159230844524425,rdkit2d3d_fp,11
RF+ET+kNN,0.700574945759566,0.04813322749648419,0.5115891340959371,rdkit2d3d_fp,11
RF+SVM,0.7002265642777499,0.05149545142358469,0.5132742649669331,rdkit2d3d_fp,11
RF+LGBM+SVM,0.6992263565319088,0.054604356140732814,0.510409242190825,rdkit2d3d_fp,11
RF+ET+LGBM,0.699223911405231,0.03923721524355886,0.5136883981398894,rdkit2d3d_fp,11
LGBM+XGB+SVM,0.698246056776084,0.06203837401910477,0.5155412521182816,rdkit2d3d_fp,11
ET+XGB,0.6960418151528865,0.03970349501717561,0.5216082371802343,rdkit2d3d_fp,11
LGBM+SVM,0.6958550157568444,0.06718444932458803,0.5186360376520234,rdkit2d3d_fp,11
XGB+SVM,0.6953251995391427,0.0599233056666676,0.5213961567304948,rdkit2d3d_fp,11
RF+ET+XGB,0.6946778565015741,0.03906386133123927,0.5181080714642035,rdkit2d3d_fp,11
RF+ET,0.6938662996739724,0.039900712845880176,0.5186943008052499,rdkit2d3d_fp,11
ET+kNN,0.6929927064283813,0.048594715486793866,0.523593544570649,rdkit2d3d_fp,11
RF+LGBM+kNN,0.687878118721353,0.05073993885073814,0.5281286792315978,rdkit2d3d_fp,11
RF+XGB+kNN,0.6877403742970771,0.0457881552162091,0.5284063548142599,rdkit2d3d_fp,11
ET,0.6853219292295426,0.05545158056325636,0.519730940946893,rdkit2d3d_fp,11
RF+kNN,0.6840299901304655,0.04776354902211062,0.5324472508227461,rdkit2d3d_fp,11
LGBM+XGB+kNN,0.68376388714621,0.05346122952987461,0.5417100895201215,rdkit2d3d_fp,11
XGB+kNN,0.6790386047023725,0.04172870788271888,0.552639949342044,rdkit2d3d_fp,11
SVM+kNN,0.6775999883004483,0.08866498505070702,0.5378363777173297,rdkit2d3d_fp,11
LGBM+kNN,0.6755046919178811,0.05895310773709639,0.5536927846223919,rdkit2d3d_fp,11
RF+LGBM+XGB,0.6720695949412012,0.03466514778583952,0.5390617181996522,rdkit2d3d_fp,11
RF+LGBM,0.6705203367430507,0.035757955052402784,0.539395244371617,rdkit2d3d_fp,11
RF+XGB,0.6691695767390458,0.02800008724152424,0.5420087080065762,rdkit2d3d_fp,11
RF,0.6658620029765258,0.028026929544982,0.5444718202393473,rdkit2d3d_fp,11
SVM,0.6625450613630248,0.06729425750836902,0.5648152044656569,rdkit2d3d_fp,11
LGBM+XGB,0.6588800314323189,0.03700945238995683,0.5639282231669362,rdkit2d3d_fp,11
XGB,0.6509748516141369,0.024774524995508355,0.558030780728291,rdkit2d3d_fp,11
LGBM,0.6489820784387341,0.05812002522156175,0.5670119346689741,rdkit2d3d_fp,11
kNN,0.5964204535278725,0.05992158673287187,0.6245316465927273,rdkit2d3d_fp,11
ET+SVM+kNN,0.7118870865204576,0.05348690013478805,0.515756883875693,rdkit2d3d_fp,12
ET+SVM,0.7094386138655452,0.05289678991224419,0.5206780227420511,rdkit2d3d_fp,12
RF+ET+SVM,0.7090630327754096,0.051844770562788356,0.5189889102634073,rdkit2d3d_fp,12
ET+LGBM+SVM,0.706874154041929,0.052863773183928875,0.5266111148401168,rdkit2d3d_fp,12
ET+kNN,0.7059400980769046,0.05526992601327642,0.5174157382342076,rdkit2d3d_fp,12
RF+ET+kNN,0.7040203008198838,0.05575694439493174,0.516060049597899,rdkit2d3d_fp,12
ET+XGB+SVM,0.7015029035280742,0.05419860663017457,0.5268787755677355,rdkit2d3d_fp,12
ET+LGBM+kNN,0.7010485932801568,0.05701347076955752,0.5268721502661557,rdkit2d3d_fp,12
RF+SVM+kNN,0.7000968364956595,0.050464876451872163,0.531301022413045,rdkit2d3d_fp,12
RF+ET,0.698549926673147,0.05373828019754026,0.5187488446626959,rdkit2d3d_fp,12
RF+ET+LGBM,0.6981784834777961,0.05425614140822515,0.525100896452346,rdkit2d3d_fp,12
RF+SVM,0.6979858701489098,0.04474189127701899,0.5399005781496644,rdkit2d3d_fp,12
RF+LGBM+SVM,0.6975124762338665,0.05342729998154098,0.5428246225054572,rdkit2d3d_fp,12
ET+XGB+kNN,0.6974961472092067,0.05780630714426662,0.5241252109209916,rdkit2d3d_fp,12
ET+LGBM,0.6967075727967483,0.05391734626569135,0.5288307795762144,rdkit2d3d_fp,12
ET,0.6956727684634427,0.060130220901687854,0.5185296926020497,rdkit2d3d_fp,12
ET+LGBM+XGB,0.6946886649865999,0.05557903944884043,0.5291986650327857,rdkit2d3d_fp,12
LGBM+SVM+kNN,0.6934781052136497,0.06291436731894848,0.5470304951261794,rdkit2d3d_fp,12
RF+ET+XGB,0.6931710583478761,0.05522919785147949,0.5228642926211589,rdkit2d3d_fp,12
RF+XGB+SVM,0.6917697510752532,0.05005662997556582,0.5431434482601,rdkit2d3d_fp,12
LGBM+SVM,0.6901488673849612,0.057809341564276084,0.554324960959136,rdkit2d3d_fp,12
ET+XGB,0.6897282839849547,0.055968698410931494,0.5277884180611635,rdkit2d3d_fp,12
LGBM+XGB+SVM,0.6890176563602577,0.057782810446739254,0.5517439252747136,rdkit2d3d_fp,12
XGB+SVM+kNN,0.6872364326308764,0.05779458305862585,0.547083311653464,rdkit2d3d_fp,12
SVM+kNN,0.6857475078823323,0.04761068996252202,0.5620101032859605,rdkit2d3d_fp,12
XGB+SVM,0.6789084029502755,0.052329143283638815,0.5592202923207742,rdkit2d3d_fp,12
RF+LGBM+kNN,0.6781870929699099,0.059909669671608747,0.5511627117082878,rdkit2d3d_fp,12
RF+kNN,0.6752532131002493,0.05329407751737319,0.5473423773507337,rdkit2d3d_fp,12
SVM,0.6751787898694812,0.02850685150165275,0.5851524847594751,rdkit2d3d_fp,12
RF+XGB+kNN,0.6727142458279763,0.057356097019574837,0.5494692202900608,rdkit2d3d_fp,12
LGBM+XGB+kNN,0.6699641285594866,0.06635595547970971,0.562126361045205,rdkit2d3d_fp,12
LGBM+kNN,0.6669048205456775,0.06755160326917296,0.5679642275551665,rdkit2d3d_fp,12
RF+LGBM,0.6639435829201435,0.05608048769172136,0.5623090401193134,rdkit2d3d_fp,12
RF+LGBM+XGB,0.6627335508050979,0.058455267277819786,0.5630512603489308,rdkit2d3d_fp,12
RF,0.6569920411654495,0.0529948785499221,0.5597727474031655,rdkit2d3d_fp,12
XGB+kNN,0.6558746655151001,0.06152766793806695,0.5733147588699563,rdkit2d3d_fp,12
RF+XGB,0.6541530237424155,0.054907143392155744,0.5635032895173379,rdkit2d3d_fp,12
LGBM+XGB,0.6499282144790142,0.06288610190198389,0.5815747818299228,rdkit2d3d_fp,12
LGBM,0.6431459142768685,0.07315836656175978,0.5862504205843704,rdkit2d3d_fp,12
XGB,0.6125941325484995,0.07518117767240298,0.5904491713167538,rdkit2d3d_fp,12
kNN,0.5942666916685019,0.05575789383358672,0.6344719828872727,rdkit2d3d_fp,12
ET+LGBM+SVM,0.70110505198891,0.04089473840731017,0.5318971249493045,rdkit2d3d_fp,13
LGBM+SVM+kNN,0.6963807118359655,0.04286997703788958,0.545731930054522,rdkit2d3d_fp,13
ET+LGBM+kNN,0.6956645934923534,0.0481304725721392,0.535001844303159,rdkit2d3d_fp,13
LGBM+SVM,0.6942600607982595,0.03893056260129855,0.5474681655029613,rdkit2d3d_fp,13
RF+LGBM+SVM,0.6928602008504642,0.04650195313340039,0.5437007966391437,rdkit2d3d_fp,13
LGBM+XGB+SVM,0.692030163179062,0.03837051494939617,0.5474568148745405,rdkit2d3d_fp,13
ET+LGBM,0.6913581052824842,0.04680821847414211,0.5367636356386795,rdkit2d3d_fp,13
RF+ET+SVM,0.6897081451414449,0.04363725818271069,0.5392629606919119,rdkit2d3d_fp,13
ET+LGBM+XGB,0.6888988627014622,0.04710547090706518,0.5400090915952374,rdkit2d3d_fp,13
RF+ET+LGBM,0.6885364759958765,0.05323693731779502,0.5367807387997432,rdkit2d3d_fp,13
ET+XGB+SVM,0.6865912308737206,0.03881780243733181,0.5407588732385207,rdkit2d3d_fp,13
RF+SVM+kNN,0.6853516726289537,0.04855677818040742,0.54737840777941,rdkit2d3d_fp,13
RF+ET+kNN,0.6840921883163689,0.05484511419984538,0.537074144317807,rdkit2d3d_fp,13
ET+SVM+kNN,0.683937412724428,0.04126856762763771,0.544796773364732,rdkit2d3d_fp,13
RF+SVM,0.683737146842132,0.046331913302721114,0.5514818600281786,rdkit2d3d_fp,13
ET+XGB+kNN,0.6813721258235106,0.04917452094165694,0.542100078693975,rdkit2d3d_fp,13
XGB+SVM+kNN,0.6804638202511615,0.040420278359967046,0.5565482405343671,rdkit2d3d_fp,13
RF+LGBM+kNN,0.6801959089087264,0.06095581299217051,0.5501324418048531,rdkit2d3d_fp,13
RF+ET+XGB,0.6792627518087823,0.05340007005178799,0.5398671046801968,rdkit2d3d_fp,13
RF+ET,0.6791802680988587,0.05426707805022699,0.5390325350503203,rdkit2d3d_fp,13
ET+SVM,0.6783032450868086,0.04450827723753614,0.5476240766044131,rdkit2d3d_fp,13
RF+XGB+SVM,0.6779883440991434,0.04512827488841082,0.5552918626934448,rdkit2d3d_fp,13
LGBM+kNN,0.6753713251422064,0.054327289291014186,0.5656557411765248,rdkit2d3d_fp,13
XGB+SVM,0.6752791534648172,0.03616497466391868,0.5626638135461308,rdkit2d3d_fp,13
LGBM+XGB+kNN,0.6740540921530986,0.05392805189199803,0.5622717387333068,rdkit2d3d_fp,13
ET+XGB,0.6730875147254554,0.04911082358844849,0.5475400259832339,rdkit2d3d_fp,13
RF+LGBM,0.6720871986309529,0.06296495929404088,0.5560863234284927,rdkit2d3d_fp,13
ET+kNN,0.6715810312059745,0.045139441840696494,0.5422093489105768,rdkit2d3d_fp,13
RF+LGBM+XGB,0.6713537543091297,0.06300373783073,0.5557174234053393,rdkit2d3d_fp,13
RF+XGB+kNN,0.6670494359092274,0.06332367724562615,0.5535518345135362,rdkit2d3d_fp,13
RF+kNN,0.6665484593395401,0.06487449898298811,0.5536223826515447,rdkit2d3d_fp,13
LGBM,0.6601391487411382,0.04832390298779578,0.5759954230055543,rdkit2d3d_fp,13
LGBM+XGB,0.6586346533792388,0.05491911785967724,0.5752121076074396,rdkit2d3d_fp,13
RF+XGB,0.6563659862455644,0.06815008603103223,0.5609218393685499,rdkit2d3d_fp,13
ET,0.6558887637934103,0.05163732876018104,0.5433302817904297,rdkit2d3d_fp,13
SVM+kNN,0.6557275409695901,0.0420478104356393,0.5911101120857266,rdkit2d3d_fp,13
RF,0.6556731619368562,0.06859624536979782,0.5628046079336115,rdkit2d3d_fp,13
SVM,0.650732406423028,0.04318248498855774,0.59540531046688,rdkit2d3d_fp,13
XGB+kNN,0.6477903956702815,0.06376391032114287,0.5830102737701608,rdkit2d3d_fp,13
XGB,0.612196597728445,0.07596747359076296,0.6018145024864175,rdkit2d3d_fp,13
kNN,0.5610081847796963,0.08001605876661073,0.6645480333748759,rdkit2d3d_fp,13
ET+LGBM,0.7429431323292086,0.02770605742895964,0.48318999718233596,rdkit2d3d_fp,14
ET+LGBM+XGB,0.7428801231787997,0.028492194041438497,0.48121165457630594,rdkit2d3d_fp,14
ET+LGBM+kNN,0.7409229661247089,0.03990540665073627,0.48540732057839636,rdkit2d3d_fp,14
RF+ET+LGBM,0.7403096342222322,0.02673644964293365,0.482992306448739,rdkit2d3d_fp,14
ET+LGBM+SVM,0.7388485715686366,0.03700007174889413,0.48338656057583407,rdkit2d3d_fp,14
ET+XGB+kNN,0.7347110612901747,0.03908275453233599,0.48418944277002024,rdkit2d3d_fp,14
ET+XGB,0.7340626846174099,0.027829762349141064,0.4851624120743949,rdkit2d3d_fp,14
RF+ET+XGB,0.7336042321713293,0.024337317690317193,0.48648088714086485,rdkit2d3d_fp,14
RF+ET,0.7330216431619556,0.02411939130258772,0.4873388614160996,rdkit2d3d_fp,14
RF+ET+kNN,0.7319648620448743,0.03403748094672147,0.4868932551881125,rdkit2d3d_fp,14
ET+XGB+SVM,0.7309166126846233,0.033072181803656946,0.48585055840430125,rdkit2d3d_fp,14
RF+ET+SVM,0.7303747364108075,0.03050687636448962,0.48945255792337594,rdkit2d3d_fp,14
LGBM+XGB+SVM,0.7303352376053619,0.04523496778617396,0.4937923341630725,rdkit2d3d_fp,14
ET+kNN,0.7256545811837849,0.040701865192727255,0.49425944935420685,rdkit2d3d_fp,14
RF+LGBM+SVM,0.7250700090333284,0.04587622758396041,0.4983554449893898,rdkit2d3d_fp,14
LGBM+SVM+kNN,0.7240485411038013,0.05732931110507694,0.49915374144864544,rdkit2d3d_fp,14
LGBM+SVM,0.7228293843192344,0.0485607444693484,0.5024909110611567,rdkit2d3d_fp,14
RF+XGB+SVM,0.7219938454265973,0.03672663555605052,0.5020114335203338,rdkit2d3d_fp,14
LGBM+XGB+kNN,0.7219065338581723,0.04504753153163496,0.5129575221812804,rdkit2d3d_fp,14
ET+SVM,0.7217827296148969,0.03162967893047949,0.4980954555557827,rdkit2d3d_fp,14
ET+SVM+kNN,0.7214897788278238,0.04440867903944012,0.494321690331282,rdkit2d3d_fp,14
ET,0.7211676049335112,0.020660914622250455,0.49027101921264526,rdkit2d3d_fp,14
RF+LGBM+kNN,0.720483116199335,0.037542763324567005,0.5088926156564655,rdkit2d3d_fp,14
RF+SVM,0.7180097063796307,0.03533497098801704,0.506802664956213,rdkit2d3d_fp,14
RF+SVM+kNN,0.7166125354235506,0.04589271879467392,0.5048967015999863,rdkit2d3d_fp,14
RF+LGBM+XGB,0.7158233291854639,0.022117508791558296,0.5124727014992929,rdkit2d3d_fp,14
RF+LGBM,0.7154662198948843,0.02122775798787458,0.5136072597508348,rdkit2d3d_fp,14
RF+XGB+kNN,0.7142741926008582,0.03619542878048263,0.5135103784269728,rdkit2d3d_fp,14
XGB+SVM+kNN,0.7138786767726366,0.05354232133678475,0.5055605467058762,rdkit2d3d_fp,14
LGBM+kNN,0.7135464319639514,0.04374544287623848,0.5258233508158523,rdkit2d3d_fp,14
LGBM+XGB,0.7124846798672392,0.028055115614303933,0.5202964168503472,rdkit2d3d_fp,14
XGB+SVM,0.7112217549993496,0.04631551144268133,0.5142460172974553,rdkit2d3d_fp,14
XGB+kNN,0.7105450769940413,0.05108358897076638,0.5245106002951807,rdkit2d3d_fp,14
XGB,0.7075122537630245,0.055344809112146946,0.5046039808417783,rdkit2d3d_fp,14
RF+kNN,0.7063006885508377,0.03360866275575149,0.5216117846770507,rdkit2d3d_fp,14
LGBM,0.7051206390928664,0.017141986561830365,0.5227700653164083,rdkit2d3d_fp,14
RF+XGB,0.7045810642065568,0.020344456903161966,0.5197571917662283,rdkit2d3d_fp,14
RF,0.6982032397201625,0.019935965910416437,0.5256348379102562,rdkit2d3d_fp,14
SVM,0.6898019545606835,0.048675347020637964,0.5410861517425359,rdkit2d3d_fp,14
SVM+kNN,0.6797546873569624,0.06064888588300648,0.5462543205248727,rdkit2d3d_fp,14
